Image_ID,True_Labels_Binary,Pred_Labels_Binary,True_Classes,Predicted_Classes,Exact_Match,Prob_Cannula,Prob_Cap Cystotome,Prob_Cap Forceps,Prob_Forceps,Prob_I-A Handpiece,Prob_Lens Injector,Prob_Phaco Handpiece,Prob_Primary Knife,Prob_Second Instrument,Prob_Secondary Knife
case5316_54_png_jpg.rf.8252ce7a6286307d5fd966d9da283f72.jpg,"[np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(1.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0)]","[np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(1), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",I-A Handpiece,I-A Handpiece,1,0.0878,0.0329,0.0057,0.001,0.879,0.0101,0.0365,0.0006,0.3323,0.0011
case5072_57_png_jpg.rf.7d25046e6b58283b325fc3eff0bbd329.jpg,"[np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(1.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0)]","[np.int64(1), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",Lens Injector,Cannula,0,0.732,0.0113,0.073,0.0204,0.0883,0.048,0.0099,0.038,0.1951,0.0022
case5104_143_png_jpg.rf.82749acba34970eb481f777b6fa2b194.jpg,"[np.float32(1.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0)]","[np.int64(1), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",Cannula,Cannula,1,0.5085,0.013,0.0292,0.0181,0.1127,0.0267,0.0959,0.0128,0.3305,0.0172
case5058_52_png_jpg.rf.8379ddb1cf664e0b39dec85a353aedc6.jpg,"[np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0)]","[np.int64(1), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",Idle (No Tool),Cannula,0,0.8878,0.0009,0.0009,0.0025,0.0006,0.0336,0.0019,0.0131,0.004,0.0025
case5353_43_png_jpg.rf.8312ed122627220b46af1d6496448919.jpg,"[np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(1.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0)]","[np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(1), np.int64(0), np.int64(0), np.int64(0), np.int64(1), np.int64(0)]",I-A Handpiece,I-A Handpiece + Second Instrument,0,0.044,0.1905,0.0049,0.0584,0.9027,0.0189,0.0571,0.0104,0.5123,0.0109
case5017_39_png_jpg.rf.86db03caa615d7cd62636730b3b53c5a.jpg,"[np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0)]","[np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(1), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",Idle (No Tool),I-A Handpiece,0,0.0065,0.0003,0.0003,1e-04,0.6501,0.0016,0.22,1e-04,0.2183,0.0003
Video16_frame002830_png_jpg.rf.84791f292327dea91d9e2f51721b8707.jpg,"[np.float32(1.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0)]","[np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",Cannula,Idle (No Tool),0,0.433,0.0197,0.0139,0.0095,0.0528,0.0125,0.1091,0.006,0.054,0.1538
Video16_frame009420_png_jpg.rf.85c2af33df9f782e283f2f762bf2a112.jpg,"[np.float32(1.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0)]","[np.int64(1), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",Cannula,Cannula,1,0.9296,0.0391,0.0986,0.0057,0.0134,0.025,0.0451,0.0061,0.0699,0.0195
Video5_frame009290_png_jpg.rf.86939c457dd37554c135458944c25b75.jpg,"[np.float32(1.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0)]","[np.int64(1), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",Cannula,Cannula,1,0.9773,0.0879,0.0053,0.0093,0.0064,0.0017,0.0045,0.0035,0.0059,0.0688
case5340_18_png_jpg.rf.84df69b849275aa2ac230664638bcf83.jpg,"[np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0)]","[np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",Idle (No Tool),Idle (No Tool),1,0.043,0.1044,0.0025,0.0141,0.0224,0.0041,0.024,0.0034,0.0888,0.0261
Video5_frame012080_png_jpg.rf.841bb2cfafd9d8210e7d2feffa3e24b5.jpg,"[np.float32(1.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0)]","[np.int64(1), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",Cannula,Cannula,1,0.9707,0.0077,0.0138,0.0135,0.0275,0.0092,0.0238,0.0087,0.0278,0.0124
case5301_35_png_jpg.rf.85e7099082fd822fd667dc3614b9dfef.jpg,"[np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(1.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0)]","[np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(1), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",I-A Handpiece,I-A Handpiece,1,0.0731,0.0016,0.0148,0.0152,0.8174,0.0586,0.0309,0.0105,0.2111,0.0064
case5051_30_png_jpg.rf.8a6b749872513641613780a685962c6d.jpg,"[np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(1.0), np.float32(0.0), np.float32(1.0), np.float32(0.0)]","[np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(1), np.int64(0), np.int64(1), np.int64(0)]",Phaco Handpiece + Second Instrument,Phaco Handpiece + Second Instrument,1,0.0047,0.0239,0.0068,0.0019,0.0055,0.0015,0.9922,0.0014,0.9955,0.0078
case5319_83_png_jpg.rf.8712c6174ba2761101417e8bdc8c1352.jpg,"[np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0)]","[np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",Idle (No Tool),Idle (No Tool),1,0.0328,0.0,1e-04,0.0007,0.0008,0.0025,0.0033,0.0298,0.0048,1e-04
Video7_frame012560_png_jpg.rf.88b975fe8eac4f93a39a1896baaf1dfb.jpg,"[np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(1.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(1.0), np.float32(0.0)]","[np.int64(0), np.int64(0), np.int64(1), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",I-A Handpiece + Second Instrument,Cap Forceps,0,0.0576,0.0071,0.5129,0.0238,0.2095,0.0868,0.145,0.0057,0.4944,0.002
Video16_frame000770_png_jpg.rf.86ad2546e3915fb64f2cdef4ec0c78d4.jpg,"[np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0)]","[np.int64(1), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",Idle (No Tool),Cannula,0,0.5033,0.2899,0.0032,0.0033,0.0359,0.0211,0.018,0.0124,0.0136,0.1472
Video5_frame002590_png_jpg.rf.87c0ba1c2c0b1450d8c2e09aab358fc4.jpg,"[np.float32(1.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0)]","[np.int64(1), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",Cannula,Cannula,1,0.5689,0.3195,0.0251,0.0358,0.0262,0.001,0.0429,0.0079,0.0292,0.0376
Video16_frame017010_png_jpg.rf.89ecf2dbf23fea80da23bcc0371845fd.jpg,"[np.float32(1.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0)]","[np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",Cannula,Idle (No Tool),0,0.4291,0.0468,0.0186,0.0165,0.3799,0.0279,0.077,0.003,0.1024,0.0051
Video5_frame010810_png_jpg.rf.8ab527ceac717946897071837c61fce4.jpg,"[np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(1.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0)]","[np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(1), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",I-A Handpiece,I-A Handpiece,1,0.3393,0.1206,0.0871,0.0372,0.5119,0.0544,0.0862,0.0064,0.2096,0.0116
Video5_frame001720_png_jpg.rf.885ebac4761d0922beeaf7614f394186.jpg,"[np.float32(0.0), np.float32(1.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0)]","[np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",Cap Cystotome,Idle (No Tool),0,0.4083,0.2191,0.0765,0.0124,0.029,0.001,0.031,0.0122,0.0805,0.0097
Video7_frame013780_png_jpg.rf.883d5451e95aad27920059927d776da0.jpg,"[np.float32(1.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0)]","[np.int64(1), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",Cannula,Cannula,1,0.9579,0.0012,0.0013,0.017,0.0038,0.0778,0.0115,0.0097,0.0047,0.0072
case5325_21_png_jpg.rf.89c6c399cac03b6365e83e318bf82ee4.jpg,"[np.float32(0.0), np.float32(1.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0)]","[np.int64(0), np.int64(1), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",Cap Cystotome,Cap Cystotome,1,0.4764,0.7779,0.046,0.0027,0.0048,0.0035,0.1715,0.0117,0.0916,0.0048
Video5_frame001610_png_jpg.rf.84c059c4552fd11b96d4931af455403f.jpg,"[np.float32(0.0), np.float32(1.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0)]","[np.int64(1), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",Cap Cystotome,Cannula,0,0.9256,0.4978,0.0136,0.0084,0.0016,0.0012,0.0038,0.0147,0.0064,0.0535
Video5_frame009770_png_jpg.rf.8a910bf618b017df2e732df3e8d19367.jpg,"[np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(1.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0)]","[np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(1), np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",Lens Injector,Lens Injector,1,0.0905,0.1069,0.0081,0.0091,0.0293,0.9322,0.1035,0.0013,0.1287,0.0504
case5058_01_png_jpg.rf.8a7d04e23ffacc4924a1c73e6f503274.jpg,"[np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0)]","[np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",Idle (No Tool),Idle (No Tool),1,0.0914,0.0193,0.002,0.0091,0.0074,0.0014,0.0026,0.0971,0.005,0.0093
Video16_frame008610_png_jpg.rf.8a190f5106d5e0b76d590c0b4225692c.jpg,"[np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(1.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0)]","[np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(1), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",I-A Handpiece,I-A Handpiece,1,0.2979,0.022,0.0193,0.0132,0.6045,0.0383,0.1113,0.0047,0.0749,0.0019
Video7_frame007990_png_jpg.rf.8ae99b989b9ef62e7317ada2f95285a3.jpg,"[np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(1.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0)]","[np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",I-A Handpiece,Idle (No Tool),0,0.3007,0.0861,0.015,0.0168,0.3147,0.0353,0.189,0.0036,0.3624,0.0077
case5063_19_png_jpg.rf.895369e6690c6c7281dca632ab2907df.jpg,"[np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(1.0), np.float32(0.0), np.float32(1.0), np.float32(0.0)]","[np.int64(1), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",Phaco Handpiece + Second Instrument,Cannula,0,0.6562,0.1587,0.021,0.0034,0.0126,0.0013,0.0373,0.0214,0.0362,0.0053
case5072_42_png_jpg.rf.8a4bb01c25613e5218fb410b831904a9.jpg,"[np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(1.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0)]","[np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(1), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",I-A Handpiece,I-A Handpiece,1,0.1891,0.0046,0.0047,0.0003,0.6535,0.0013,0.0044,0.0008,0.058,0.0012
case5104_63_png_jpg.rf.7cc5cb2f47215925a6b6c37c8e0d83e5.jpg,"[np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(1.0), np.float32(0.0), np.float32(1.0), np.float32(0.0)]","[np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(1), np.int64(0), np.int64(1), np.int64(0)]",Phaco Handpiece + Second Instrument,Phaco Handpiece + Second Instrument,1,0.0257,0.0021,0.0017,0.0108,0.0059,0.0012,0.986,0.0032,0.9815,0.0038
Video5_frame002750_png_jpg.rf.8af7cd14f6f7e39c94f146e97c648829.jpg,"[np.float32(1.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0)]","[np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(1), np.int64(0), np.int64(0), np.int64(0)]",Cannula,Phaco Handpiece,0,0.4486,1e-04,0.0004,0.0142,0.0147,0.0012,0.8018,0.0029,0.4292,0.0331
Video16_frame015670_png_jpg.rf.8bdca4dfbb01202518e0ef0d72f3d398.jpg,"[np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(1.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0)]","[np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(1), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",I-A Handpiece,I-A Handpiece,1,0.0799,0.0297,0.0061,0.2311,0.5513,0.0528,0.1923,0.0255,0.4075,0.0025
case5303_51_png_jpg.rf.8bd8642ae50b806493cc9cb12025ce80.jpg,"[np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0)]","[np.int64(1), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",Idle (No Tool),Cannula,0,0.8903,0.002,0.003,0.0017,0.0057,0.0024,0.002,0.0027,0.0047,0.0004
Video16_frame001560_png_jpg.rf.8c852eacaeb52163490816febf98482e.jpg,"[np.float32(0.0), np.float32(1.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0)]","[np.int64(0), np.int64(1), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",Cap Cystotome,Cap Cystotome,1,0.0305,0.5127,0.0061,0.0198,0.0122,0.0016,0.0255,0.0789,0.0467,0.0316
Video16_frame008760_png_jpg.rf.8c5b550587e7c9fed0593d657b7f0c6b.jpg,"[np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(1.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0)]","[np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(1), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",I-A Handpiece,I-A Handpiece,1,0.0502,0.0572,0.0303,0.0736,0.8948,0.0242,0.0914,0.021,0.2105,0.0412
Video7_frame011320_png_jpg.rf.8c3041a98a911a8c14e5e2f4728ed346.jpg,"[np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(1.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0)]","[np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(1), np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",Lens Injector,Lens Injector,1,0.0128,0.0508,0.0059,0.0051,0.0205,0.8902,0.0353,0.0245,0.0546,0.0019
Video16_frame015280_png_jpg.rf.8dafe8ab517747ea3e0d66394b1bc711.jpg,"[np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(1.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0)]","[np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",Lens Injector,Idle (No Tool),0,0.0251,0.0027,0.0074,0.2061,0.0966,0.2187,0.4262,0.0473,0.3436,0.0044
Video5_frame001760_png_jpg.rf.8c17743be61c20d6ec7ae0090a58fd55.jpg,"[np.float32(0.0), np.float32(1.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0)]","[np.int64(1), np.int64(1), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",Cap Cystotome,Cannula + Cap Cystotome,0,0.7457,0.5624,0.0064,0.0224,0.0268,0.0028,0.011,0.003,0.0108,0.1299
Video16_frame002710_png_jpg.rf.8ca824caef2c067cd735a8e1dcd65b7c.jpg,"[np.float32(1.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0)]","[np.int64(1), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",Cannula,Cannula,1,0.8573,0.0574,0.0306,0.0217,0.0185,0.0188,0.1674,0.0033,0.0711,0.0218
case5329_04_png_jpg.rf.8be5ef23891778fb0b0da4e4d2356c16.jpg,"[np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(1.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(1.0), np.float32(0.0), np.float32(0.0)]","[np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",Forceps + Primary Knife,Idle (No Tool),0,0.244,0.0446,0.0392,0.0219,0.002,0.0009,0.0216,0.0184,0.0075,0.218
case5057_59_png_jpg.rf.8d910c864cd90c1bfe09111baee47b5d.jpg,"[np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(1.0), np.float32(0.0)]","[np.int64(1), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",Second Instrument,Cannula,0,0.6813,0.0035,0.0192,0.0051,0.0339,0.0395,0.0019,0.1119,0.006,0.0022
case5353_24_png_jpg.rf.8ca355a136103bae818ca13152c4fa4b.jpg,"[np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(1.0), np.float32(0.0), np.float32(0.0), np.float32(0.0)]","[np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(1), np.int64(0), np.int64(0), np.int64(0)]",Phaco Handpiece,Phaco Handpiece,1,0.0749,0.0226,0.0021,0.005,0.084,0.0057,0.7046,0.0076,0.357,0.0032
case5353_34_png_jpg.rf.8d8d48adc67ad8254abcd33f9e336c72.jpg,"[np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0)]","[np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",Idle (No Tool),Idle (No Tool),1,0.264,0.0313,0.0029,0.0013,0.1475,0.0005,0.0176,0.0012,0.0369,0.0027
case5104_08_png_jpg.rf.8d1ff62669792b12906748b85b146f34.jpg,"[np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(1.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(1.0), np.float32(0.0), np.float32(0.0)]","[np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",Forceps + Primary Knife,Idle (No Tool),0,0.0789,0.0096,0.2039,0.0996,0.002,0.0649,0.0599,0.0354,0.0278,0.1796
case5317_42_png_jpg.rf.8f1a42fbda0732a2896c74dd50102070.jpg,"[np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0)]","[np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",Idle (No Tool),Idle (No Tool),1,0.0606,0.0021,1e-04,0.0,0.0026,0.0003,0.0003,0.0,0.0026,1e-04
case5317_54_png_jpg.rf.8e648bc420c4327ff275810d2fa1b516.jpg,"[np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(1.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0)]","[np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",I-A Handpiece,Idle (No Tool),0,0.139,0.093,0.0504,0.0034,0.358,0.0033,0.0004,0.0247,0.0064,0.0011
Video16_frame000340_png_jpg.rf.8e33368e098c6b3d6702c280bbcfddbf.jpg,"[np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(1.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(1.0)]","[np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",Forceps + Secondary Knife,Idle (No Tool),0,0.2321,0.0209,0.0131,0.2671,0.0554,0.0036,0.2337,0.0469,0.2909,0.2265
case5072_49_png_jpg.rf.8ddee1689f479c3d284090da3975f194.jpg,"[np.float32(1.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0)]","[np.int64(1), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",Cannula,Cannula,1,0.7451,0.0044,0.0053,0.0054,0.0707,0.0111,0.044,0.0017,0.1772,0.0018
Video16_frame000790_png_jpg.rf.8e18fd676ab77ee21d933edfac773c2f.jpg,"[np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(1.0), np.float32(0.0), np.float32(0.0)]","[np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",Primary Knife,Idle (No Tool),0,0.179,0.192,0.0065,0.0041,0.0275,0.2034,0.1757,0.0026,0.2514,0.1196
case5316_15_png_jpg.rf.8e42ce93ca243d13aa9f414df21d0bf7.jpg,"[np.float32(1.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0)]","[np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",Cannula,Idle (No Tool),0,0.014,0.0045,0.0705,0.0021,0.0015,0.0009,0.0059,0.0242,0.0188,0.0187
