Image_ID,True_Labels_Binary,Pred_Labels_Binary,True_Classes,Predicted_Classes,Exact_Match,Prob_Cannula,Prob_Cap Cystotome,Prob_Cap Forceps,Prob_Forceps,Prob_I-A Handpiece,Prob_Lens Injector,Prob_Phaco Handpiece,Prob_Primary Knife,Prob_Second Instrument,Prob_Secondary Knife
case5301_03_png_jpg.rf.77065d44ecf7daa274a9881b75a59093.jpg,"[np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(1.0)]","[np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",Secondary Knife,Idle (No Tool),0,0.0897,0.0378,0.0065,0.0523,0.0006,0.001,0.0258,0.1257,0.0082,0.0376
case5017_27_png_jpg.rf.77134ce23cc33d6573cfb4e3925489a1.jpg,"[np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(1.0), np.float32(0.0), np.float32(1.0), np.float32(0.0)]","[np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(1), np.int64(0), np.int64(1), np.int64(0), np.int64(1), np.int64(0)]",Phaco Handpiece + Second Instrument,I-A Handpiece + Phaco Handpiece + Second Instrument,0,0.0246,0.002,0.0005,0.0005,0.5421,0.0024,0.8936,0.0004,0.7561,0.0005
case5016_46_png_jpg.rf.76460b8f7d83d658766417a24ca095fa.jpg,"[np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(1.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(1.0), np.float32(0.0)]","[np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(1), np.int64(0), np.int64(1), np.int64(0)]",I-A Handpiece + Second Instrument,Phaco Handpiece + Second Instrument,0,0.0066,0.0011,0.0019,0.0008,0.121,0.0263,0.9488,0.0006,0.976,1e-04
case5104_128_png_jpg.rf.761febb0413d0a8eb174de545b9e1593.jpg,"[np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(1.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(1.0), np.float32(0.0)]","[np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(1), np.int64(0), np.int64(0), np.int64(0), np.int64(1), np.int64(0)]",I-A Handpiece + Second Instrument,I-A Handpiece + Second Instrument,1,0.0232,0.0083,0.0002,0.0019,0.7796,0.062,0.1051,1e-04,0.6426,0.003
case5340_33_png_jpg.rf.766a5ebcfdb1373ba4c386710a749b85.jpg,"[np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(1.0), np.float32(0.0), np.float32(1.0), np.float32(0.0)]","[np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(1), np.int64(0), np.int64(1), np.int64(0)]",Phaco Handpiece + Second Instrument,Phaco Handpiece + Second Instrument,1,0.0497,0.0079,0.0023,0.0029,0.0664,0.0067,0.9111,1e-04,0.7605,0.0007
Video5_frame006310_png_jpg.rf.78718cf00c3bac583d954f3a7f4b8449.jpg,"[np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(1.0), np.float32(0.0), np.float32(1.0), np.float32(0.0)]","[np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(1), np.int64(0)]",Phaco Handpiece + Second Instrument,Second Instrument,0,0.0248,0.041,0.0716,0.0075,0.4356,0.0074,0.026,0.0007,0.6522,0.0003
Video5_frame012070_png_jpg.rf.73bb9899e8305561bc217807ee1a7fbd.jpg,"[np.float32(1.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0)]","[np.int64(1), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",Cannula,Cannula,1,0.8998,0.0035,0.0088,0.0188,0.0043,0.0037,0.0002,0.0073,0.0029,0.0031
case5299_18_png_jpg.rf.7846b63c274bffe5ff201467f0205848.jpg,"[np.float32(1.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0)]","[np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(1), np.int64(0), np.int64(1), np.int64(0)]",Cannula,Phaco Handpiece + Second Instrument,0,0.066,0.0777,0.0081,0.0014,0.0069,0.0072,0.6025,0.001,0.5003,0.0002
case5104_64_png_jpg.rf.775bda5babf251c605c613784eb6a925.jpg,"[np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(1.0), np.float32(0.0), np.float32(1.0), np.float32(0.0)]","[np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(1), np.int64(0), np.int64(1), np.int64(0)]",Phaco Handpiece + Second Instrument,Phaco Handpiece + Second Instrument,1,0.0116,0.0046,0.0009,0.0122,0.2022,0.0039,0.8477,0.0034,0.644,0.0058
Video5_frame004720_png_jpg.rf.789ead1ee2a6e78280873daf63e42538.jpg,"[np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(1.0), np.float32(0.0), np.float32(1.0), np.float32(0.0)]","[np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",Phaco Handpiece + Second Instrument,Idle (No Tool),0,0.0609,0.0043,0.0011,0.0419,0.0522,0.0028,0.243,0.004,0.3594,0.0036
Video7_frame002330_png_jpg.rf.7716c116da72b65cd1a663918f9e92fc.jpg,"[np.float32(1.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0)]","[np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",Cannula,Idle (No Tool),0,0.3732,0.0064,0.0003,0.0153,0.0211,0.001,0.0946,0.011,0.0457,0.0232
Video5_frame012260_png_jpg.rf.793afcb2c1ce16f3315a717223bd1ddd.jpg,"[np.float32(1.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0)]","[np.int64(1), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",Cannula,Cannula,1,0.6686,0.0112,0.003,0.0238,0.0085,0.0013,0.0,0.0067,0.0029,0.0036
case5353_53_png_jpg.rf.78e31690dcbdcf0808a70d60e7aa9848.jpg,"[np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(1.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0)]","[np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(1), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",I-A Handpiece,I-A Handpiece,1,0.0076,0.0509,0.0064,0.0013,0.8798,0.0147,0.0775,0.0003,0.0856,0.0005
Video5_frame002550_png_jpg.rf.79605953e1fb170a19e390d02d0f8dce.jpg,"[np.float32(1.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0)]","[np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",Cannula,Idle (No Tool),0,0.3069,0.3622,0.0002,0.0056,0.0208,0.0002,0.002,0.007,0.011,1e-04
case_53153_24_png_jpg.rf.77d5a0c56cce2100b988e1639b74714f.jpg,"[np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(1.0), np.float32(0.0), np.float32(1.0), np.float32(0.0)]","[np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(1), np.int64(0), np.int64(1), np.int64(0)]",Phaco Handpiece + Second Instrument,Phaco Handpiece + Second Instrument,1,0.0946,0.0007,0.0109,0.0031,0.2425,0.0029,0.8998,0.0047,0.856,0.0006
case5329_30_png_jpg.rf.77f93581b242fb9f41f52013b2a3570a.jpg,"[np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(1.0), np.float32(0.0), np.float32(1.0), np.float32(0.0)]","[np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(1), np.int64(0), np.int64(1), np.int64(0)]",Phaco Handpiece + Second Instrument,Phaco Handpiece + Second Instrument,1,0.0358,0.0007,0.0076,0.0012,0.036,0.0008,0.9893,0.0003,0.9882,0.0023
Video16_frame015710_png_jpg.rf.77a89aead47ec65db24436d564510e2a.jpg,"[np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(1.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0)]","[np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(1), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",I-A Handpiece,I-A Handpiece,1,0.1172,0.0156,0.1706,0.0021,0.7945,0.0022,0.0146,0.0003,0.1203,0.0004
case5051_12_png_jpg.rf.79089e0975d175e1e3242f12979a809c.jpg,"[np.float32(0.0), np.float32(0.0), np.float32(1.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0)]","[np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",Cap Forceps,Idle (No Tool),0,0.3924,0.0052,0.3013,0.005,0.1329,0.0002,0.0036,0.003,0.0101,0.0026
Video7_frame001910_png_jpg.rf.796ef96aa5441b21851197abce2f3443.jpg,"[np.float32(0.0), np.float32(1.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0)]","[np.int64(0), np.int64(1), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",Cap Cystotome,Cap Cystotome,1,0.3456,0.889,0.0008,0.005,0.0322,0.0004,0.0064,0.0031,0.0189,0.0017
case5335_13_png_jpg.rf.79aa179057a9759942ad438183319c65.jpg,"[np.float32(0.0), np.float32(1.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0)]","[np.int64(1), np.int64(1), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",Cap Cystotome,Cannula + Cap Cystotome,0,0.5886,0.5046,0.0327,0.0003,0.0756,0.0029,0.0151,0.0003,0.0262,1e-04
Video5_frame009230_png_jpg.rf.7c995118c234e77ba46069e7b4fa39f7.jpg,"[np.float32(1.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0)]","[np.int64(1), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",Cannula,Cannula,1,0.9246,0.011,0.0008,0.0362,0.027,0.0002,0.0002,0.0018,0.0109,0.0119
Video7_frame009390_png_jpg.rf.79e9787c68a0b19e4909ce431ec60b76.jpg,"[np.float32(1.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0)]","[np.int64(1), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",Cannula,Cannula,1,0.6015,0.0032,0.001,0.0104,0.0231,0.0321,0.0026,0.0697,0.0065,0.0037
Video7_frame001590_png_jpg.rf.7b9d3a2401a92ef6c673467b4cef7282.jpg,"[np.float32(0.0), np.float32(1.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0)]","[np.int64(1), np.int64(1), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",Cap Cystotome,Cannula + Cap Cystotome,0,0.5045,0.5953,0.0002,0.0081,0.0997,0.0012,0.0022,0.0066,0.014,0.0016
Video5_frame000940_png_jpg.rf.81c0fca7ebd14cba7084a8ceafd87556.jpg,"[np.float32(1.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0)]","[np.int64(1), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",Cannula,Cannula,1,0.7596,0.3418,0.0064,0.0404,0.0038,0.0002,1e-04,0.0023,0.0022,0.0013
Video16_frame002460_png_jpg.rf.7f962b76115aadc299f52caaa5606ec6.jpg,"[np.float32(0.0), np.float32(0.0), np.float32(1.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0)]","[np.int64(0), np.int64(1), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",Cap Forceps,Cap Cystotome,0,0.0587,0.8344,0.0027,0.0016,0.0113,0.0059,0.0018,0.0016,0.0018,1e-04
Video7_frame013940_png_jpg.rf.7c7614f784949415da55169385424225.jpg,"[np.float32(1.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0)]","[np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",Cannula,Idle (No Tool),0,0.4614,0.0017,0.0005,0.0124,0.0443,0.0285,0.0224,0.0084,0.0862,0.0015
case5300_32_png_jpg.rf.79fc849f069039b70fcc2b337f66d4e2.jpg,"[np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(1.0), np.float32(0.0), np.float32(1.0), np.float32(0.0)]","[np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(1), np.int64(0), np.int64(1), np.int64(0)]",Phaco Handpiece + Second Instrument,Phaco Handpiece + Second Instrument,1,0.0777,0.0007,0.002,0.0015,0.0284,0.0007,0.9418,0.0006,0.8955,0.0017
case5316_66_png_jpg.rf.7fd4cba6ef664d670d1a44e90ab0a85f.jpg,"[np.float32(1.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0)]","[np.int64(1), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",Cannula,Cannula,1,0.6585,0.0062,0.0035,0.0043,0.003,0.0003,0.0045,0.0038,0.0042,0.0052
case5014_60_png_jpg.rf.7d457daefc25db7ecdc7cb80a344ae92.jpg,"[np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(1.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(1.0), np.float32(0.0)]","[np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(1), np.int64(0), np.int64(0), np.int64(0), np.int64(1), np.int64(0)]",I-A Handpiece + Second Instrument,I-A Handpiece + Second Instrument,1,0.0442,0.0079,0.0024,0.0002,0.8241,0.0049,0.2627,0.0005,0.5495,0.0008
Video7_frame001540_png_jpg.rf.7decf2a20fc18db935a8dba45a4003a4.jpg,"[np.float32(0.0), np.float32(1.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0)]","[np.int64(0), np.int64(1), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",Cap Cystotome,Cap Cystotome,1,0.3227,0.8094,0.0007,0.0036,0.04,0.0007,0.0018,0.0047,0.0118,0.0027
Video5_frame000310_png_jpg.rf.7fdb3c223af84cfdd066d0bbcfaefb56.jpg,"[np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(1.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(1.0)]","[np.int64(0), np.int64(0), np.int64(0), np.int64(1), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(1)]",Forceps + Secondary Knife,Forceps + Secondary Knife,1,0.0195,0.0021,0.0034,0.9924,0.0261,0.0045,0.0008,0.0299,0.0015,0.9987
Video5_frame001230_png_jpg.rf.7e11f3aba2c7752a28d4657e6d992cd5.jpg,"[np.float32(0.0), np.float32(1.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0)]","[np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",Cap Cystotome,Idle (No Tool),0,0.4433,0.4675,0.0302,0.0124,0.0104,0.0024,0.0003,0.0007,0.003,0.0035
case5104_183_png_jpg.rf.7f7d13908be472e6d5592ab6626cc80d.jpg,"[np.float32(1.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0)]","[np.int64(1), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",Cannula,Cannula,1,0.9394,0.0102,0.0,0.0036,0.065,0.0012,0.0116,0.0003,0.1234,0.0059
Video7_frame000560_png_jpg.rf.7e2fd744aabee6b6ef9ebbee8d6968c3.jpg,"[np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(1.0)]","[np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(1)]",Secondary Knife,Secondary Knife,1,0.0193,0.006,0.0004,0.0389,0.0037,0.1907,0.0014,0.0895,0.0017,0.7492
Video5_frame000300_png_jpg.rf.80ed7bc51b03289ddc2694febd570500.jpg,"[np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(1.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(1.0)]","[np.int64(0), np.int64(0), np.int64(0), np.int64(1), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(1)]",Forceps + Secondary Knife,Forceps + Secondary Knife,1,0.0222,0.0019,0.0043,0.9946,0.0144,0.0078,0.0009,0.0132,0.0025,0.9952
case5016_10_png_jpg.rf.7c1b44ee2288bfbc903b4242179c687f.jpg,"[np.float32(0.0), np.float32(1.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0)]","[np.int64(1), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",Cap Cystotome,Cannula,0,0.7458,0.1867,0.0013,0.0012,0.0606,0.0002,0.004,0.0017,0.0262,1e-04
case5014_35_png_jpg.rf.807d0b98754d053209befd4d62f1fb18.jpg,"[np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(1.0), np.float32(0.0), np.float32(1.0), np.float32(0.0)]","[np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(1), np.int64(0), np.int64(1), np.int64(0)]",Phaco Handpiece + Second Instrument,Phaco Handpiece + Second Instrument,1,0.0515,0.0015,0.0014,0.0004,0.0112,0.0201,0.9706,0.0114,0.9487,0.0011
Video16_frame003600_png_jpg.rf.7dd9ef2a22efa1dbf1c52fb718f365d9.jpg,"[np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(1.0), np.float32(0.0), np.float32(0.0), np.float32(0.0)]","[np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",Phaco Handpiece,Idle (No Tool),0,0.1064,0.0179,0.0032,0.0013,0.0307,0.041,0.1032,0.0009,0.0752,0.0006
Video16_frame017910_png_jpg.rf.7e629c4ef72e588c6b7cfbd5f42b2954.jpg,"[np.float32(1.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0)]","[np.int64(1), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",Cannula,Cannula,1,0.5992,0.0443,0.0585,0.0069,0.0139,0.001,0.0026,0.022,0.0032,0.0217
Video5_frame001700_png_jpg.rf.8071ae566f1ec859f22ecd8a9a3fdb23.jpg,"[np.float32(0.0), np.float32(1.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0)]","[np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",Cap Cystotome,Idle (No Tool),0,0.1181,0.4695,0.0383,0.0069,0.033,0.0195,0.0045,0.0008,0.028,0.0011
Video7_frame007860_png_jpg.rf.81bc503faf88b4a9dbad28c7c0c38d4d.jpg,"[np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(1.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0)]","[np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",I-A Handpiece,Idle (No Tool),0,0.1989,0.0009,0.0006,0.0011,0.2118,0.0045,0.2888,0.0023,0.147,0.0009
Video16_frame002670_png_jpg.rf.7de4983c1fe80e65306c46ef61dde6a4.jpg,"[np.float32(1.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0)]","[np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",Cannula,Idle (No Tool),0,0.13,0.2757,0.0305,0.0069,0.0347,0.0004,0.0041,0.0232,0.0157,0.0043
case5325_78_png_jpg.rf.82317a0a6c065cc2e0aaf42e51a58777.jpg,"[np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(1.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0)]","[np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(1), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",I-A Handpiece,I-A Handpiece,1,0.0238,0.0077,0.0006,0.0011,0.8064,0.0944,0.2029,0.0068,0.2234,0.0002
Video7_frame002160_png_jpg.rf.7bded5bdeed75aa428d8a402dc49b03f.jpg,"[np.float32(1.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0)]","[np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",Cannula,Idle (No Tool),0,0.1799,0.1591,0.0014,0.013,0.0303,0.0017,0.032,0.0085,0.0309,0.0139
case5316_54_png_jpg.rf.8252ce7a6286307d5fd966d9da283f72.jpg,"[np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(1.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0)]","[np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(1), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",I-A Handpiece,I-A Handpiece,1,0.038,0.0035,0.0046,0.0043,0.78,0.0087,0.0393,0.0005,0.2575,0.0005
case5072_57_png_jpg.rf.7d25046e6b58283b325fc3eff0bbd329.jpg,"[np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(1.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0)]","[np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",Lens Injector,Idle (No Tool),0,0.0134,0.0124,0.0114,0.0099,0.0713,0.1961,0.0041,0.002,0.0239,0.0179
case5104_143_png_jpg.rf.82749acba34970eb481f777b6fa2b194.jpg,"[np.float32(1.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0)]","[np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",Cannula,Idle (No Tool),0,0.1378,0.0156,0.0004,0.0041,0.0523,0.0872,0.0093,0.0025,0.0702,0.0018
case5058_52_png_jpg.rf.8379ddb1cf664e0b39dec85a353aedc6.jpg,"[np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0)]","[np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",Idle (No Tool),Idle (No Tool),1,0.4253,0.0003,0.0002,0.0167,0.0159,0.0699,0.0006,0.0091,0.0082,0.0075
case5353_43_png_jpg.rf.8312ed122627220b46af1d6496448919.jpg,"[np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(1.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0)]","[np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",I-A Handpiece,Idle (No Tool),0,0.0087,0.0891,0.0093,0.0097,0.4026,0.0107,0.1186,0.0041,0.098,0.0047
